"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"1544",772,2,1,50,65,65,50,50,50,"decoupled",0.5,0
"1545",773,1,1,50,12,45,50,50,50,"decoupled",0.75,0.5
"1546",773,2,1,50,89,56,50,50,50,"decoupled",0.75,0.5
"1547",774,1,1,50,25,38,50,50,50,"decoupled",0.75,0.5
"1548",774,2,1,50,75,63,50,50,50,"decoupled",0.75,0.5
"1549",775,1,1,50,81,81,50,50,50,"decoupled",0.5,0
"1550",775,2,1,50,20,20,50,50,50,"decoupled",0.5,0
"1551",776,1,1,50,97,97,50,50,50,"decoupled",0.5,0
"1552",776,2,1,50,4,4,50,50,50,"decoupled",0.5,0
"1553",777,1,1,51,7,94,51,51,51,"decoupled",0.5,0
"1554",777,2,1,51,94,7,51,51,51,"decoupled",0.5,0
"1555",778,1,1,50,32,85,50,50,50,"decoupled",0.75,0.5
"1556",778,2,1,50,69,16,50,50,50,"decoupled",0.75,0.5
"1557",779,1,1,50,44,72,50,50,50,"decoupled",0.75,0.5
"1558",779,2,1,50,57,29,50,50,50,"decoupled",0.75,0.5
"1559",780,1,1,51,85,9,51,51,51,"decoupled",0.75,0.5
"1560",780,2,1,51,17,93,51,51,51,"decoupled",0.75,0.5
"1561",781,1,1,50,3,2,50,50,50,"decoupled",0.75,0.5
"1562",781,2,1,50,98,99,50,50,50,"decoupled",0.75,0.5
"1563",782,1,1,50,88,94,50,50,50,"decoupled",0.75,0.5
"1564",782,2,1,50,13,7,50,50,50,"decoupled",0.75,0.5
"1565",783,1,1,50,29,86,50,50,50,"decoupled",0.75,0.5
"1566",783,2,1,50,72,15,50,50,50,"decoupled",0.75,0.5
"1567",784,1,1,51,72,15,51,51,51,"decoupled",0.75,0.5
"1568",784,2,1,51,29,86,51,51,51,"decoupled",0.75,0.5
"1569",785,1,1,51,54,51,51,51,50,"CM 1, 2 causes coupling in FR 1",1,1
"1570",785,2,1,51,47,51,51,51,50,"CM 1, 2 causes coupling in FR 1",1,1
"1571",786,1,1,50,75,13,50,50,50,"decoupled",0.75,0.5
"1572",786,2,1,50,26,88,50,50,50,"decoupled",0.75,0.5
"1573",787,1,1,50,19,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1574",787,2,1,50,82,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1575",788,1,1,50,55,78,50,50,50,"decoupled",0.75,0.5
"1576",788,2,1,50,46,23,50,50,50,"decoupled",0.75,0.5
"1577",789,1,1,50,69,35,50,50,50,"decoupled",0.75,0.5
"1578",789,2,1,50,32,66,50,50,50,"decoupled",0.75,0.5
"1579",790,1,1,50,46,50,50,50,51,"CM 1, 2 causes coupling in FR 1",1,1
"1580",790,2,1,50,55,50,50,50,51,"CM 1, 2 causes coupling in FR 1",1,1
"1581",791,1,1,50,47,74,50,50,50,"decoupled",0.75,0.5
"1582",791,2,1,50,54,27,50,50,50,"decoupled",0.75,0.5
"1583",792,1,1,50,67,17,50,50,50,"decoupled",0.75,0.5
"1584",792,2,1,50,34,84,50,50,50,"decoupled",0.75,0.5
"1585",793,1,1,50,63,32,50,50,50,"decoupled",0.75,0.5
"1586",793,2,1,50,38,69,50,50,50,"decoupled",0.75,0.5
"1587",794,1,1,50,67,34,50,50,50,"decoupled",0.75,0.5
"1588",794,2,1,50,34,67,50,50,50,"decoupled",0.75,0.5
"1589",795,1,1,50,34,34,50,50,50,"decoupled",0.75,0.5
"1590",795,2,1,50,67,67,50,50,50,"decoupled",0.75,0.5
"1591",796,1,1,50,38,82,50,50,50,"decoupled",0.75,0.5
"1592",796,2,1,50,63,19,50,50,50,"decoupled",0.75,0.5
"1593",797,1,1,51,76,26,51,51,50,"decoupled",0.5,0
"1594",797,2,1,51,26,76,51,51,50,"decoupled",0.5,0
"1595",798,1,1,50,67,84,50,50,50,"decoupled",0.75,0.5
"1596",798,2,1,50,34,17,50,50,50,"decoupled",0.75,0.5
"1597",799,1,1,50,83,92,50,50,50,"decoupled",0.75,0.5
"1598",799,2,1,50,18,9,50,50,50,"decoupled",0.75,0.5
"1599",800,1,1,50,84,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1600",800,2,1,50,17,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1601",801,1,1,50,67,67,50,50,50,"decoupled",0.75,0.5
"1602",801,2,1,50,34,34,50,50,50,"decoupled",0.75,0.5
"1603",802,1,1,50,66,66,50,50,51,"decoupled",0.5,0
"1604",802,2,1,50,35,35,50,50,51,"decoupled",0.5,0
"1605",803,1,1,50,85,58,50,50,50,"decoupled",0.75,0.5
"1606",803,2,1,50,16,43,50,50,50,"decoupled",0.75,0.5
"1607",804,1,1,50,75,38,50,50,50,"decoupled",0.75,0.5
"1608",804,2,1,50,25,63,50,50,50,"decoupled",0.75,0.5
"1609",805,1,1,50,30,30,50,50,50,"decoupled",0.5,0
"1610",805,2,1,50,71,71,50,50,50,"decoupled",0.5,0
"1611",806,1,1,50,20,80,50,50,50,"decoupled",0.5,0
"1612",806,2,1,50,80,20,50,50,50,"decoupled",0.5,0
"1613",807,1,1,50,34,67,50,50,50,"decoupled",0.75,0.5
"1614",807,2,1,50,67,34,50,50,50,"decoupled",0.75,0.5
"1615",808,1,1,50,69,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1616",808,2,1,50,32,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1617",809,1,1,50,10,45,50,50,50,"decoupled",0.75,0.5
"1618",809,2,1,50,90,55,50,50,50,"decoupled",0.75,0.5
"1619",810,1,1,50,91,5,50,50,50,"decoupled",0.75,0.5
"1620",810,2,1,50,10,96,50,50,50,"decoupled",0.75,0.5
"1621",811,1,1,50,25,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1622",811,2,1,50,75,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1623",812,1,1,50,66,66,50,50,50,"decoupled",0.5,0
"1624",812,2,1,50,35,35,50,50,50,"decoupled",0.5,0
"1625",813,1,1,50,38,38,50,50,50,"decoupled",0.5,0
"1626",813,2,1,50,63,63,50,50,50,"decoupled",0.5,0
"1627",814,1,1,50,7,54,50,50,50,"decoupled",0.75,0.5
"1628",814,2,1,50,94,47,50,50,50,"decoupled",0.75,0.5
"1629",815,1,1,50,7,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1630",815,2,1,50,94,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1631",816,1,1,50,18,9,50,50,50,"decoupled",0.75,0.5
"1632",816,2,1,50,83,92,50,50,50,"decoupled",0.75,0.5
"1633",817,1,1,50,25,13,50,50,50,"decoupled",0.75,0.5
"1634",817,2,1,50,75,88,50,50,50,"decoupled",0.75,0.5
"1635",818,1,1,50,58,22,50,50,50,"decoupled",0.75,0.5
"1636",818,2,1,50,43,79,50,50,50,"decoupled",0.75,0.5
"1637",819,1,1,50,32,66,50,50,50,"decoupled",0.75,0.5
"1638",819,2,1,50,69,35,50,50,50,"decoupled",0.75,0.5
"1639",820,1,1,50,79,40,50,50,50,"decoupled",0.75,0.5
"1640",820,2,1,50,22,61,50,50,50,"decoupled",0.75,0.5
"1641",821,1,1,50,61,20,50,50,50,"decoupled",0.75,0.5
"1642",821,2,1,50,40,81,50,50,50,"decoupled",0.75,0.5
"1643",822,1,1,50,11,45,50,50,50,"decoupled",0.75,0.5
"1644",822,2,1,50,90,56,50,50,50,"decoupled",0.75,0.5
"1645",823,1,1,50,6,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1646",823,2,1,50,95,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1647",824,1,1,50,40,61,50,50,50,"decoupled",0.5,0
"1648",824,2,1,50,61,40,50,50,50,"decoupled",0.5,0
"1649",825,1,1,50,25,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1650",825,2,1,50,75,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1651",826,1,1,50,22,90,50,50,50,"decoupled",0.75,0.5
"1652",826,2,1,50,79,11,50,50,50,"decoupled",0.75,0.5
"1653",827,1,1,50,70,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1654",827,2,1,50,30,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1655",828,1,1,50,69,35,50,50,50,"decoupled",0.75,0.5
"1656",828,2,1,50,32,66,50,50,50,"decoupled",0.75,0.5
"1657",829,1,1,50,77,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1658",829,2,1,50,24,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1659",830,1,1,50,69,85,50,50,50,"decoupled",0.75,0.5
"1660",830,2,1,50,32,16,50,50,50,"decoupled",0.75,0.5
"1661",831,1,1,50,31,70,50,50,50,"decoupled",0.5,0
"1662",831,2,1,50,70,31,50,50,50,"decoupled",0.5,0
"1663",832,1,1,50,67,17,50,50,50,"decoupled",0.75,0.5
"1664",832,2,1,50,34,84,50,50,50,"decoupled",0.75,0.5
"1665",833,1,1,50,87,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1666",833,2,1,50,14,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1667",834,1,1,50,67,67,50,50,50,"decoupled",0.75,0.5
"1668",834,2,1,50,34,34,50,50,50,"decoupled",0.75,0.5
"1669",835,1,1,50,4,97,50,50,50,"decoupled",0.5,0
"1670",835,2,1,50,97,4,50,50,50,"decoupled",0.5,0
"1671",836,1,1,51,20,41,51,51,51,"decoupled",0.75,0.5
"1672",836,2,1,51,81,60,51,51,51,"decoupled",0.75,0.5
"1673",837,1,1,51,30,65,51,51,50,"decoupled",0.75,0.5
"1674",837,2,1,51,71,36,51,51,50,"decoupled",0.75,0.5
"1675",838,1,1,51,82,82,51,51,51,"decoupled",0.5,0
"1676",838,2,1,51,19,19,51,51,51,"decoupled",0.5,0
"1677",839,1,1,50,30,70,50,50,50,"decoupled",0.5,0
"1678",839,2,1,50,70,30,50,50,50,"decoupled",0.5,0
"1679",840,1,1,50,20,10,51,51,50,"decoupled",0.75,0.5
"1680",840,2,1,50,81,91,51,51,50,"decoupled",0.75,0.5
"1681",841,1,1,50,64,69,50,50,50,"decoupled",0.75,0.5
"1682",841,2,1,50,37,32,50,50,50,"decoupled",0.75,0.5
"1683",842,1,1,50,87,87,51,51,50,"decoupled",0.5,0
"1684",842,2,1,50,14,14,51,51,50,"decoupled",0.5,0
"1685",843,1,1,50,73,28,50,50,50,"decoupled",0.5,0
"1686",843,2,1,50,28,73,50,50,50,"decoupled",0.5,0
"1687",844,1,1,50,82,60,50,50,50,"decoupled",0.75,0.5
"1688",844,2,1,50,19,41,50,50,50,"decoupled",0.75,0.5
"1689",845,1,1,50,25,38,50,50,50,"decoupled",0.75,0.5
"1690",845,2,1,50,75,63,50,50,50,"decoupled",0.75,0.5
"1691",846,1,1,50,73,64,50,50,50,"decoupled",0.75,0.5
"1692",846,2,1,50,28,37,50,50,50,"decoupled",0.75,0.5
"1693",847,1,1,50,10,46,50,50,50,"decoupled",0.75,0.5
"1694",847,2,1,50,91,55,50,50,50,"decoupled",0.75,0.5
"1695",848,1,1,50,92,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1696",848,2,1,50,9,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1697",849,1,1,50,58,58,50,50,50,"decoupled",0.5,0
"1698",849,2,1,50,42,42,50,50,50,"decoupled",0.5,0
"1699",850,1,1,50,64,64,50,50,50,"decoupled",0.5,0
"1700",850,2,1,50,37,37,50,50,50,"decoupled",0.5,0
"1701",851,1,1,50,12,45,50,50,50,"decoupled",0.75,0.5
"1702",851,2,1,50,89,56,50,50,50,"decoupled",0.75,0.5
"1703",852,1,1,50,26,13,50,50,50,"decoupled",0.75,0.5
"1704",852,2,1,50,74,87,50,50,50,"decoupled",0.75,0.5
"1705",853,1,1,50,33,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1706",853,2,1,50,68,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1707",854,1,1,50,39,31,50,50,50,"decoupled",0.75,0.5
"1708",854,2,1,50,62,70,50,50,50,"decoupled",0.75,0.5
"1709",855,1,1,50,55,45,50,50,50,"decoupled",0.5,0
"1710",855,2,1,50,45,55,50,50,50,"decoupled",0.5,0
"1711",856,1,1,50,61,40,50,50,50,"decoupled",0.5,0
"1712",856,2,1,50,40,61,50,50,50,"decoupled",0.5,0
"1713",857,1,1,50,93,47,50,50,50,"decoupled",0.75,0.5
"1714",857,2,1,50,8,54,50,50,50,"decoupled",0.75,0.5
"1715",858,1,1,50,49,52,50,50,50,"decoupled",0.5,0
"1716",858,2,1,50,52,49,50,50,50,"decoupled",0.5,0
"1717",859,1,1,50,28,73,50,50,50,"decoupled",0.5,0
"1718",859,2,1,50,73,28,50,50,50,"decoupled",0.5,0
"1719",860,1,1,51,53,53,50,50,51,"decoupled",0.5,0
"1720",860,2,1,51,48,48,50,50,51,"decoupled",0.5,0
"1721",861,1,1,50,34,34,50,50,50,"decoupled",0.75,0.5
"1722",861,2,1,50,67,67,50,50,50,"decoupled",0.75,0.5
"1723",862,1,1,50,29,36,50,50,50,"decoupled",0.75,0.5
"1724",862,2,1,50,72,65,50,50,50,"decoupled",0.75,0.5
"1725",863,1,1,50,53,74,50,50,50,"decoupled",0.75,0.5
"1726",863,2,1,50,48,27,50,50,50,"decoupled",0.75,0.5
"1727",864,1,1,50,44,44,50,50,50,"decoupled",0.5,0
"1728",864,2,1,50,57,57,50,50,50,"decoupled",0.5,0
"1729",865,1,1,50,25,75,50,50,50,"decoupled",0.5,0
"1730",865,2,1,50,75,25,50,50,50,"decoupled",0.5,0
"1731",866,1,1,50,38,63,50,50,50,"decoupled",0.5,0
"1732",866,2,1,50,63,38,50,50,50,"decoupled",0.5,0
"1733",867,1,1,50,31,31,50,50,50,"decoupled",0.5,0
"1734",867,2,1,50,70,70,50,50,50,"decoupled",0.5,0
"1735",868,1,1,50,60,60,50,50,50,"decoupled",0.5,0
"1736",868,2,1,50,41,41,50,50,50,"decoupled",0.5,0
"1737",869,1,1,50,20,60,50,50,50,"decoupled",0.75,0.5
"1738",869,2,1,50,80,40,50,50,50,"decoupled",0.75,0.5
"1739",870,1,1,50,22,22,50,50,50,"decoupled",0.5,0
"1740",870,2,1,50,79,79,50,50,50,"decoupled",0.5,0
"1741",871,1,1,51,30,65,51,51,51,"decoupled",0.75,0.5
"1742",871,2,1,51,71,36,51,51,51,"decoupled",0.75,0.5
"1743",872,1,1,50,13,57,50,50,50,"decoupled",0.75,0.5
"1744",872,2,1,50,88,44,50,50,50,"decoupled",0.75,0.5
"1745",873,1,1,50,49,25,50,50,50,"decoupled",0.75,0.5
"1746",873,2,1,50,52,76,50,50,50,"decoupled",0.75,0.5
"1747",874,1,1,50,67,17,50,50,50,"decoupled",0.75,0.5
"1748",874,2,1,50,34,84,50,50,50,"decoupled",0.75,0.5
"1749",875,1,1,50,48,24,50,50,50,"decoupled",0.75,0.5
"1750",875,2,1,50,53,77,50,50,50,"decoupled",0.75,0.5
"1751",876,1,1,50,49,26,50,50,50,"decoupled",0.75,0.5
"1752",876,2,1,50,52,75,50,50,50,"decoupled",0.75,0.5
"1753",877,1,1,50,70,70,50,50,50,"decoupled",0.5,0
"1754",877,2,1,50,30,30,50,50,50,"decoupled",0.5,0
"1755",878,1,1,50,63,63,50,50,50,"decoupled",0.5,0
"1756",878,2,1,50,38,38,50,50,50,"decoupled",0.5,0
"1757",879,1,1,50,22,79,50,50,50,"decoupled",0.5,0
"1758",879,2,1,50,79,22,50,50,50,"decoupled",0.5,0
"1759",880,1,1,50,17,92,50,50,50,"decoupled",0.75,0.5
"1760",880,2,1,50,84,9,50,50,50,"decoupled",0.75,0.5
"1761",881,1,1,51,64,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1762",881,2,1,51,37,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1763",882,1,1,50,94,97,50,50,50,"decoupled",0.75,0.5
"1764",882,2,1,50,7,4,50,50,50,"decoupled",0.75,0.5
"1765",883,1,1,50,28,64,50,50,50,"decoupled",0.75,0.5
"1766",883,2,1,50,73,37,50,50,50,"decoupled",0.75,0.5
"1767",884,1,1,50,87,94,50,50,50,"decoupled",0.75,0.5
"1768",884,2,1,50,14,7,50,50,50,"decoupled",0.75,0.5
"1769",885,1,1,50,51,50,50,50,50,"decoupled",0.5,0
"1770",885,2,1,50,50,51,50,50,50,"decoupled",0.5,0
"1771",886,1,1,50,84,42,50,50,50,"decoupled",0.75,0.5
"1772",886,2,1,50,17,59,50,50,50,"decoupled",0.75,0.5
"1773",887,1,1,50,55,55,50,50,50,"decoupled",0.5,0
"1774",887,2,1,50,46,46,50,50,50,"decoupled",0.5,0
"1775",888,1,1,50,45,78,50,50,50,"decoupled",0.75,0.5
"1776",888,2,1,50,56,23,50,50,50,"decoupled",0.75,0.5
"1777",889,1,1,50,89,6,50,50,50,"decoupled",0.75,0.5
"1778",889,2,1,50,12,95,50,50,50,"decoupled",0.75,0.5
"1779",890,1,1,50,21,11,50,50,51,"decoupled",0.75,0.5
"1780",890,2,1,50,80,90,50,50,51,"decoupled",0.75,0.5
"1781",891,1,1,50,64,37,50,50,50,"decoupled",0.5,0
"1782",891,2,1,50,37,64,50,50,50,"decoupled",0.5,0
"1783",892,1,1,50,35,68,50,50,50,"decoupled",0.75,0.5
"1784",892,2,1,50,66,33,50,50,50,"decoupled",0.75,0.5
"1785",893,1,1,50,13,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1786",893,2,1,50,88,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1787",894,1,1,50,17,92,51,51,50,"decoupled",0.75,0.5
"1788",894,2,1,50,84,9,51,51,50,"decoupled",0.75,0.5
"1789",895,1,1,50,75,25,50,50,51,"decoupled",0.5,0
"1790",895,2,1,50,25,75,50,50,51,"decoupled",0.5,0
"1791",896,1,1,50,84,9,50,50,50,"decoupled",0.75,0.5
"1792",896,2,1,50,17,92,50,50,50,"decoupled",0.75,0.5
"1793",897,1,1,50,59,42,50,50,50,"decoupled",0.5,0
"1794",897,2,1,50,42,59,50,50,50,"decoupled",0.5,0
"1795",898,1,1,50,87,94,50,50,50,"decoupled",0.75,0.5
"1796",898,2,1,50,14,7,50,50,50,"decoupled",0.75,0.5
"1797",899,1,1,50,70,30,50,50,50,"decoupled",0.5,0
"1798",899,2,1,50,30,70,50,50,50,"decoupled",0.5,0
"1799",900,1,1,50,16,93,50,50,50,"decoupled",0.75,0.5
"1800",900,2,1,50,85,8,50,50,50,"decoupled",0.75,0.5
"1801",901,1,1,50,59,42,50,50,50,"decoupled",0.5,0
"1802",901,2,1,50,42,59,50,50,50,"decoupled",0.5,0
"1803",902,1,1,50,36,18,50,50,50,"decoupled",0.75,0.5
"1804",902,2,1,50,65,83,50,50,50,"decoupled",0.75,0.5
"1805",903,1,1,50,46,28,50,50,50,"decoupled",0.75,0.5
"1806",903,2,1,50,55,73,50,50,50,"decoupled",0.75,0.5
"1807",904,1,1,50,40,30,50,50,50,"decoupled",0.75,0.5
"1808",904,2,1,50,60,70,50,50,50,"decoupled",0.75,0.5
"1809",905,1,1,50,39,62,50,50,50,"decoupled",0.5,0
"1810",905,2,1,50,62,39,50,50,50,"decoupled",0.5,0
"1811",906,1,1,50,28,64,50,50,50,"decoupled",0.75,0.5
"1812",906,2,1,50,73,37,50,50,50,"decoupled",0.75,0.5
"1813",907,1,1,50,62,70,50,50,50,"decoupled",0.75,0.5
"1814",907,2,1,50,39,31,50,50,50,"decoupled",0.75,0.5
"1815",908,1,1,50,17,17,50,50,50,"decoupled",0.5,0
"1816",908,2,1,50,84,84,50,50,50,"decoupled",0.5,0
"1817",909,1,1,50,39,81,50,50,50,"decoupled",0.75,0.5
"1818",909,2,1,50,62,20,50,50,50,"decoupled",0.75,0.5
"1819",910,1,1,50,32,85,50,50,50,"decoupled",0.75,0.5
"1820",910,2,1,50,69,16,50,50,50,"decoupled",0.75,0.5
"1821",911,1,1,50,32,85,50,50,50,"decoupled",0.75,0.5
"1822",911,2,1,50,69,16,50,50,50,"decoupled",0.75,0.5
"1823",912,1,1,50,20,60,50,50,50,"decoupled",0.75,0.5
"1824",912,2,1,50,80,40,50,50,50,"decoupled",0.75,0.5
"1825",913,1,1,51,81,81,51,51,51,"decoupled",0.5,0
"1826",913,2,1,51,21,21,51,51,51,"decoupled",0.5,0
"1827",914,1,1,50,46,55,50,50,50,"decoupled",0.5,0
"1828",914,2,1,50,55,46,50,50,50,"decoupled",0.5,0
"1829",915,1,1,50,93,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1830",915,2,1,50,8,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1831",916,1,1,50,10,10,50,50,50,"decoupled",0.5,0
"1832",916,2,1,50,90,90,50,50,50,"decoupled",0.5,0
"1833",917,1,1,50,49,26,50,50,50,"decoupled",0.75,0.5
"1834",917,2,1,50,52,75,50,50,50,"decoupled",0.75,0.5
"1835",918,1,1,50,80,90,50,50,50,"decoupled",0.75,0.5
"1836",918,2,1,50,20,10,50,50,50,"decoupled",0.75,0.5
"1837",919,1,1,50,42,21,50,50,50,"decoupled",0.75,0.5
"1838",919,2,1,50,59,80,50,50,50,"decoupled",0.75,0.5
"1839",920,1,1,50,73,64,50,50,50,"decoupled",0.75,0.5
"1840",920,2,1,50,28,37,50,50,50,"decoupled",0.75,0.5
"1841",921,1,1,50,73,64,50,50,50,"decoupled",0.75,0.5
"1842",921,2,1,50,28,37,50,50,50,"decoupled",0.75,0.5
"1843",922,1,1,50,88,94,50,50,50,"decoupled",0.75,0.5
"1844",922,2,1,50,13,7,50,50,50,"decoupled",0.75,0.5
"1845",923,1,1,50,41,80,50,50,51,"decoupled",0.75,0.5
"1846",923,2,1,50,60,21,50,50,51,"decoupled",0.75,0.5
"1847",924,1,1,51,31,16,51,51,51,"decoupled",0.75,0.5
"1848",924,2,1,51,70,85,51,51,51,"decoupled",0.75,0.5
"1849",925,1,1,51,18,42,51,51,51,"decoupled",0.75,0.5
"1850",925,2,1,51,83,59,51,51,51,"decoupled",0.75,0.5
"1851",926,1,1,50,55,46,50,50,50,"decoupled",0.5,0
"1852",926,2,1,50,46,55,50,50,50,"decoupled",0.5,0
"1853",927,1,1,50,73,87,50,50,50,"decoupled",0.75,0.5
"1854",927,2,1,50,28,14,50,50,50,"decoupled",0.75,0.5
"1855",928,1,1,50,14,87,50,50,50,"decoupled",0.5,0
"1856",928,2,1,50,87,14,50,50,50,"decoupled",0.5,0
"1857",929,1,1,50,67,34,50,50,50,"decoupled",0.75,0.5
"1858",929,2,1,50,34,67,50,50,50,"decoupled",0.75,0.5
"1859",930,1,1,50,34,34,50,50,50,"decoupled",0.75,0.5
"1860",930,2,1,50,67,67,50,50,50,"decoupled",0.75,0.5
"1861",931,1,1,50,88,7,50,50,50,"decoupled",0.75,0.5
"1862",931,2,1,50,13,94,50,50,50,"decoupled",0.75,0.5
"1863",932,1,1,50,25,75,50,50,50,"decoupled",0.5,0
"1864",932,2,1,50,75,25,50,50,50,"decoupled",0.5,0
"1865",933,1,1,50,17,92,50,50,50,"decoupled",0.75,0.5
"1866",933,2,1,50,84,9,50,50,50,"decoupled",0.75,0.5
"1867",934,1,1,50,77,24,50,50,50,"decoupled",0.5,0
"1868",934,2,1,50,24,77,50,50,50,"decoupled",0.5,0
"1869",935,1,1,51,7,97,51,51,51,"decoupled",0.75,0.5
"1870",935,2,1,51,94,4,51,51,51,"decoupled",0.75,0.5
"1871",936,1,1,50,43,58,50,50,50,"decoupled",0.5,0
"1872",936,2,1,50,58,43,50,50,50,"decoupled",0.5,0
"1873",937,1,1,50,75,63,50,50,50,"decoupled",0.75,0.5
"1874",937,2,1,50,25,38,50,50,50,"decoupled",0.75,0.5
"1875",938,1,1,50,31,66,50,50,50,"decoupled",0.75,0.5
"1876",938,2,1,50,70,35,50,50,50,"decoupled",0.75,0.5
"1877",939,1,1,50,11,56,50,50,50,"decoupled",0.75,0.5
"1878",939,2,1,50,90,45,50,50,50,"decoupled",0.75,0.5
"1879",940,1,1,50,41,41,50,50,50,"decoupled",0.5,0
"1880",940,2,1,50,60,60,50,50,50,"decoupled",0.5,0
"1881",941,1,1,50,72,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1882",941,2,1,50,29,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1883",942,1,1,50,46,28,50,50,50,"decoupled",0.75,0.5
"1884",942,2,1,50,55,73,50,50,50,"decoupled",0.75,0.5
"1885",943,1,1,50,17,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1886",943,2,1,50,84,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1887",944,1,1,50,62,20,50,50,50,"decoupled",0.75,0.5
"1888",944,2,1,50,39,81,50,50,50,"decoupled",0.75,0.5
"1889",945,1,1,50,69,69,50,50,50,"decoupled",0.5,0
"1890",945,2,1,50,32,32,50,50,50,"decoupled",0.5,0
"1891",946,1,1,50,34,84,50,50,50,"decoupled",0.75,0.5
"1892",946,2,1,50,67,17,50,50,50,"decoupled",0.75,0.5
"1893",947,1,1,50,52,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1894",947,2,1,50,49,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1895",948,1,1,50,35,83,50,50,50,"decoupled",0.75,0.5
"1896",948,2,1,50,66,18,50,50,50,"decoupled",0.75,0.5
"1897",949,1,1,50,45,56,50,50,50,"decoupled",0.5,0
"1898",949,2,1,50,56,45,50,50,50,"decoupled",0.5,0
"1899",950,1,1,51,26,63,51,51,51,"decoupled",0.75,0.5
"1900",950,2,1,51,76,38,51,51,51,"decoupled",0.75,0.5
"1901",951,1,1,50,66,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1902",951,2,1,50,35,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1903",952,1,1,50,48,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1904",952,2,1,50,53,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1905",953,1,1,50,86,15,50,50,50,"decoupled",0.5,0
"1906",953,2,1,50,15,86,50,50,50,"decoupled",0.5,0
"1907",954,1,1,50,60,60,50,50,50,"decoupled",0.5,0
"1908",954,2,1,50,41,41,50,50,50,"decoupled",0.5,0
"1909",955,1,1,50,87,44,50,50,50,"decoupled",0.75,0.5
"1910",955,2,1,50,14,57,50,50,50,"decoupled",0.75,0.5
"1911",956,1,1,50,29,72,50,50,50,"decoupled",0.5,0
"1912",956,2,1,50,72,29,50,50,50,"decoupled",0.5,0
"1913",957,1,1,50,37,32,50,50,50,"decoupled",0.75,0.5
"1914",957,2,1,50,64,69,50,50,50,"decoupled",0.75,0.5
"1915",958,1,1,50,34,34,50,50,50,"decoupled",0.75,0.5
"1916",958,2,1,50,67,67,50,50,50,"decoupled",0.75,0.5
"1917",959,1,1,50,15,93,50,50,50,"decoupled",0.75,0.5
"1918",959,2,1,50,86,8,50,50,50,"decoupled",0.75,0.5
"1919",960,1,1,50,41,30,50,50,50,"decoupled",0.75,0.5
"1920",960,2,1,50,60,71,50,50,50,"decoupled",0.75,0.5
"1921",961,1,1,50,4,99,50,50,50,"decoupled",0.75,0.5
"1922",961,2,1,50,97,2,50,50,50,"decoupled",0.75,0.5
"1923",962,1,1,50,85,8,50,50,50,"decoupled",0.75,0.5
