"","o","nn","NUMB_C","NUMB_CN","NUMB_FR","NUMB_CM","NUMB_PV","NUMB_RC","DENS_CCN","DENS_CNFR","DENS_FRCM","DENS_CMPV","DENS_PVRC","Q_VAR","RCC_VAR","DIFF_COST"
"3060",3060,60,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-585152.436569672
"3061",3061,61,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-599464.418774
"3062",3062,62,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-454238.927693081
"3063",3063,63,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-675140.120995979
"3064",3064,64,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-464710.991824972
"3065",3065,65,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-483092.830699421
"3066",3066,66,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-654545.274997507
"3067",3067,67,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-556151.811618985
"3068",3068,68,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-378026.007683989
"3069",3069,69,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-548577.856627103
"3070",3070,70,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-543115.289365468
"3071",3071,71,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-524578.249505399
"3072",3072,72,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-605946.63167464
"3073",3073,73,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-463056.318658411
"3074",3074,74,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-617068.130823544
"3075",3075,75,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-669799.229093365
"3076",3076,76,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-476301.126731079
"3077",3077,77,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-572649.088721025
"3078",3078,78,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-488165.365312348
"3079",3079,79,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-329503.859017505
"3080",3080,80,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-678166.403652605
"3081",3081,81,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-678714.604505099
"3082",3082,82,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-457493.826915395
"3083",3083,83,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-491430.316355648
"3084",3084,84,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-643332.546240939
"3085",3085,85,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-387310.693869032
"3086",3086,86,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-451844.922835145
"3087",3087,87,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-656557.058782719
"3088",3088,88,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-648205.619334821
"3089",3089,89,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-437586.556491191
"3090",3090,90,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-602058.249817281
"3091",3091,91,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-512733.34536866
"3092",3092,92,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-600998.926836609
"3093",3093,93,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-555049.212478876
"3094",3094,94,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-590485.105592218
"3095",3095,95,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-610984.506454557
"3096",3096,96,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-349306.905535979
"3097",3097,97,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-756903.214331562
"3098",3098,98,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-698184.335441016
"3099",3099,99,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-627140.779310421
"3100",3100,100,3,3,3,9,3,3,2,2,1,0.2,2,-1,-1,-456986.64352769
"3101",3101,1,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-529686.804114912
"3102",3102,2,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-689638.69773859
"3103",3103,3,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-594951.725803674
"3104",3104,4,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-612287.029226531
"3105",3105,5,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-547890.583940458
"3106",3106,6,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-598110.854023827
"3107",3107,7,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-758851.607395056
"3108",3108,8,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-507710.112666012
"3109",3109,9,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-607785.06268353
"3110",3110,10,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-632531.372459236
"3111",3111,11,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-650949.274428939
"3112",3112,12,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-615029.354742882
"3113",3113,13,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-694790.151931519
"3114",3114,14,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-556784.004951203
"3115",3115,15,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-716894.286139755
"3116",3116,16,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-675317.397842224
"3117",3117,17,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-681023.778132617
"3118",3118,18,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-653044.538928303
"3119",3119,19,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-689224.611457322
"3120",3120,20,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-666182.857227242
"3121",3121,21,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-695949.853261817
"3122",3122,22,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-533168.686559311
"3123",3123,23,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-688780.430395882
"3124",3124,24,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-553895.29840796
"3125",3125,25,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-743668.246366167
"3126",3126,26,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-647737.911488537
"3127",3127,27,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-641052.968643117
"3128",3128,28,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-615096.593851316
"3129",3129,29,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-694824.089619261
"3130",3130,30,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-694968.517114867
"3131",3131,31,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-589703.367410771
"3132",3132,32,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-697236.15368619
"3133",3133,33,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-641247.439617392
"3134",3134,34,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-652085.919081323
"3135",3135,35,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-714358.345913255
"3136",3136,36,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-625640.456635109
"3137",3137,37,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-555575.350716831
"3138",3138,38,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-665356.651553129
"3139",3139,39,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-722923.480434604
"3140",3140,40,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-646366.485434146
"3141",3141,41,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-584171.401401174
"3142",3142,42,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-736804.454060469
"3143",3143,43,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-504550.251943924
"3144",3144,44,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-394866.618474543
"3145",3145,45,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-527669.063097841
"3146",3146,46,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-725085.621876814
"3147",3147,47,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-513538.152143246
"3148",3148,48,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-769961.646723126
"3149",3149,49,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-635924.160510045
"3150",3150,50,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-621072.683141019
"3151",3151,51,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-591180.470230696
"3152",3152,52,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-705999.781684949
"3153",3153,53,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-589273.247166859
"3154",3154,54,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-659006.003160657
"3155",3155,55,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-706190.305889764
"3156",3156,56,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-635043.531422165
"3157",3157,57,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-657519.245705744
"3158",3158,58,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-658287.283940079
"3159",3159,59,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-505034.813732073
"3160",3160,60,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-700514.526896044
"3161",3161,61,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-711605.873856998
"3162",3162,62,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-599427.415648807
"3163",3163,63,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-577113.20271232
"3164",3164,64,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-692777.096285214
"3165",3165,65,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-683475.17711904
"3166",3166,66,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-588964.740284701
"3167",3167,67,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-628771.468484474
"3168",3168,68,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-574645.313758847
"3169",3169,69,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-548075.402920321
"3170",3170,70,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-705010.862058616
"3171",3171,71,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-675280.964500546
"3172",3172,72,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-545155.364715754
"3173",3173,73,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-706236.695326859
"3174",3174,74,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-689974.563441438
"3175",3175,75,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-756192.858132993
"3176",3176,76,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-507642.955333315
"3177",3177,77,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-622143.819744849
"3178",3178,78,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-548093.388556746
"3179",3179,79,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-411543.713142917
"3180",3180,80,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-488447.01436434
"3181",3181,81,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-644610.699319434
"3182",3182,82,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-583308.297399178
"3183",3183,83,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-695929.588056257
"3184",3184,84,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-665211.713828548
"3185",3185,85,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-625839.994390898
"3186",3186,86,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-748209.951611778
"3187",3187,87,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-674643.318461818
"3188",3188,88,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-480688.704831219
"3189",3189,89,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-659243.324377781
"3190",3190,90,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-689013.419527511
"3191",3191,91,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-656079.024137584
"3192",3192,92,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-599116.394672807
"3193",3193,93,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-629683.394324113
"3194",3194,94,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-710585.9486314
"3195",3195,95,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-688466.315925224
"3196",3196,96,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-620504.873748593
"3197",3197,97,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-738727.465950278
"3198",3198,98,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-716149.452501586
"3199",3199,99,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-648080.92278939
"3200",3200,100,3,3,3,9,3,3,2,2,1,0.4,2,-1,-1,-563869.733793434
"3201",3201,1,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-684287.751695936
"3202",3202,2,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-757090.502158588
"3203",3203,3,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-730422.247570629
"3204",3204,4,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-723463.361251378
"3205",3205,5,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-760709.098189417
"3206",3206,6,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-729603.319990832
"3207",3207,7,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-710188.866811164
"3208",3208,8,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-688157.981456469
"3209",3209,9,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-707878.647633822
"3210",3210,10,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-606081.587520942
"3211",3211,11,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-759563.315036871
"3212",3212,12,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-694028.918883791
"3213",3213,13,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-729561.450380859
"3214",3214,14,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-620769.513126585
"3215",3215,15,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-675762.91464537
"3216",3216,16,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-738134.998667988
"3217",3217,17,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-595501.775769126
"3218",3218,18,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-703951.365847573
"3219",3219,19,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-778784.784822928
"3220",3220,20,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-698761.197499523
"3221",3221,21,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-774358.082270991
"3222",3222,22,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-775736.873673185
"3223",3223,23,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-600736.033573036
"3224",3224,24,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-685107.380028509
"3225",3225,25,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-546322.235567733
"3226",3226,26,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-492412.764242021
"3227",3227,27,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-692929.525855307
"3228",3228,28,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-611923.533323939
"3229",3229,29,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-641273.819271223
"3230",3230,30,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-716310.163254076
"3231",3231,31,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-696169.728466098
"3232",3232,32,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-625786.888659479
"3233",3233,33,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-782161.627984541
"3234",3234,34,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-601120.343074734
"3235",3235,35,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-734382.033296258
"3236",3236,36,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-635551.393690588
"3237",3237,37,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-776148.106576876
"3238",3238,38,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-686571.115718364
"3239",3239,39,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-719773.327659353
"3240",3240,40,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-763239.077448212
"3241",3241,41,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-753168.218940918
"3242",3242,42,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-679999.257607553
"3243",3243,43,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-687634.432518855
"3244",3244,44,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-687678.196264308
"3245",3245,45,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-690661.098451371
"3246",3246,46,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-691121.544998555
"3247",3247,47,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-718707.725045172
"3248",3248,48,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-755145.068569136
"3249",3249,49,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-765179.936379771
"3250",3250,50,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-577438.60070349
"3251",3251,51,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-725244.044912351
"3252",3252,52,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-613586.878112854
"3253",3253,53,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-557647.256160283
"3254",3254,54,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-552974.112925441
"3255",3255,55,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-708563.168388935
"3256",3256,56,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-711501.183876973
"3257",3257,57,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-750130.965684731
"3258",3258,58,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-644449.39224369
"3259",3259,59,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-672198.576286711
"3260",3260,60,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-682462.68329344
"3261",3261,61,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-709268.471642859
"3262",3262,62,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-626836.303279773
"3263",3263,63,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-695230.399345177
"3264",3264,64,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-579906.715388197
"3265",3265,65,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-750938.856470805
"3266",3266,66,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-612780.688961784
"3267",3267,67,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-703922.240039962
"3268",3268,68,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-642633.163069587
"3269",3269,69,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-766096.85077823
"3270",3270,70,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-711906.235306954
"3271",3271,71,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-788687.566209441
"3272",3272,72,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-606859.99308851
"3273",3273,73,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-782688.925972336
"3274",3274,74,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-742715.694018545
"3275",3275,75,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-748013.7811067
"3276",3276,76,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-752335.10175552
"3277",3277,77,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-690662.777403599
"3278",3278,78,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-711666.005419693
"3279",3279,79,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-713187.273652201
"3280",3280,80,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-631051.274755599
"3281",3281,81,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-753273.326294911
"3282",3282,82,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-643672.854061551
"3283",3283,83,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-716699.699123462
"3284",3284,84,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-724865.746130867
"3285",3285,85,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-679682.454886958
"3286",3286,86,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-752892.144893174
"3287",3287,87,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-726796.982773719
"3288",3288,88,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-721768.74941747
"3289",3289,89,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-486806.450012913
"3290",3290,90,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-725023.503675697
"3291",3291,91,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-610065.853185294
"3292",3292,92,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-668348.18090561
"3293",3293,93,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-707037.425289541
"3294",3294,94,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-638830.480327893
"3295",3295,95,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-709516.978286887
"3296",3296,96,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-675963.331194107
"3297",3297,97,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-724228.211316347
"3298",3298,98,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-725757.978379247
"3299",3299,99,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-589538.280788733
"3300",3300,100,3,3,3,9,3,3,2,2,1,0.5,2,-1,-1,-642198.380529214
"3301",3301,1,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-707946.788398597
"3302",3302,2,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-708979.094474881
"3303",3303,3,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-729425.56755106
"3304",3304,4,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-744837.437479549
"3305",3305,5,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-738759.118653398
"3306",3306,6,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-673427.767506924
"3307",3307,7,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-603406.774505335
"3308",3308,8,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-458293.553919329
"3309",3309,9,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-604916.720622585
"3310",3310,10,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-602387.39014945
"3311",3311,11,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-666714.484703145
"3312",3312,12,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-757332.031488877
"3313",3313,13,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-758338.907404657
"3314",3314,14,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-688309.29281523
"3315",3315,15,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-699990.540993377
"3316",3316,16,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-652081.754895542
"3317",3317,17,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-706220.331492304
"3318",3318,18,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-647226.552596443
"3319",3319,19,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-610793.590432549
"3320",3320,20,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-639061.988908643
"3321",3321,21,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-620336.470277724
"3322",3322,22,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-593177.565013574
"3323",3323,23,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-718715.106658127
"3324",3324,24,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-670954.76522019
"3325",3325,25,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-779085.586725177
"3326",3326,26,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-766988.387058548
"3327",3327,27,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-705693.77005427
"3328",3328,28,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-745602.97929535
"3329",3329,29,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-707124.659749486
"3330",3330,30,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-713454.300873678
"3331",3331,31,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-708891.685492983
"3332",3332,32,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-776075.026181
"3333",3333,33,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-693650.648121638
"3334",3334,34,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-722464.464306011
"3335",3335,35,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-816321.546206368
"3336",3336,36,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-767879.02440924
"3337",3337,37,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-750401.540642853
"3338",3338,38,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-733098.549243566
"3339",3339,39,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-716209.589191367
"3340",3340,40,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-653802.844838229
"3341",3341,41,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-690484.474849083
"3342",3342,42,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-754948.398302545
"3343",3343,43,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-742897.569528311
"3344",3344,44,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-705939.205462646
"3345",3345,45,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-755723.389495631
"3346",3346,46,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-644079.076507146
"3347",3347,47,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-748873.330981268
"3348",3348,48,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-695379.634736614
"3349",3349,49,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-742691.70528437
"3350",3350,50,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-742516.906303617
"3351",3351,51,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-657700.760174154
"3352",3352,52,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-765714.239779158
"3353",3353,53,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-641170.169429522
"3354",3354,54,3,3,3,9,3,3,2,2,1,0.6,2,-1,-1,-721059.224941139
