"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"1257",419,3,1,50,17,29,29,29,30,FALSE,0.78,8.75
"1258",420,1,1,24,30,35,35,35,39,FALSE,0.67,6.75
"1259",420,2,1,48,5,35,35,35,39,FALSE,0.67,6.75
"1260",420,3,1,29,67,31,31,31,24,FALSE,0.67,6.75
"1261",421,1,1,33,22,37,37,37,38,FALSE,0.78,8.75
"1262",421,2,1,35,59,47,47,47,46,FALSE,0.78,8.75
"1263",421,3,1,33,20,18,18,18,18,FALSE,0.78,8.75
"1264",422,1,1,28,53,14,14,14,13,FALSE,0.67,6
"1265",422,2,1,45,27,37,37,37,38,FALSE,0.67,6
"1266",422,3,1,28,22,50,50,50,50,FALSE,0.67,6
"1267",423,1,1,5,3,34,34,34,34,FALSE,0.89,11.51
"1268",423,2,1,69,95,33,33,33,33,FALSE,0.89,11.51
"1269",423,3,1,28,4,34,34,34,34,FALSE,0.89,11.51
"1270",424,1,1,39,25,44,44,44,36,FALSE,0.56,4
"1271",424,2,1,45,39,38,38,38,41,FALSE,0.56,4
"1272",424,3,1,17,38,19,19,19,25,FALSE,0.56,4
"1273",425,1,1,33,16,21,21,21,22,FALSE,0.67,6
"1274",425,2,1,35,41,51,51,51,50,FALSE,0.67,6
"1275",425,3,1,33,44,30,30,30,29,FALSE,0.67,6
"1276",426,1,1,27,12,43,43,43,46,FALSE,0.56,4
"1277",426,2,1,37,16,43,43,43,46,FALSE,0.56,4
"1278",426,3,1,37,73,16,16,16,9,FALSE,0.56,4
"1279",427,1,1,42,42,48,48,48,51,TRUE,0.44,2
"1280",427,2,1,50,32,32,32,32,19,TRUE,0.44,2
"1281",427,3,1,9,27,21,21,21,31,TRUE,0.44,2
"1282",428,1,1,42,70,28,28,28,29,TRUE,0.67,6.75
"1283",428,2,1,42,21,24,24,24,25,TRUE,0.67,6.75
"1284",428,3,1,18,10,49,49,49,48,TRUE,0.67,6.75
"1285",429,1,1,47,35,24,24,24,22,FALSE,0.89,11.51
"1286",429,2,1,29,31,39,39,39,40,FALSE,0.89,11.51
"1287",429,3,1,25,35,39,39,39,40,FALSE,0.89,11.51
"1288",430,1,1,9,85,48,48,48,47,FALSE,0.89,11.51
"1289",430,2,1,83,11,6,6,6,7,FALSE,0.89,11.51
"1290",430,3,1,9,6,48,48,48,47,FALSE,0.89,11.51
"1291",431,1,1,33,11,21,21,21,24,FALSE,0.78,8.75
"1292",431,2,1,14,44,43,43,43,41,FALSE,0.78,8.75
"1293",431,3,1,54,47,37,37,37,37,FALSE,0.78,8.75
"1294",432,1,1,37,2,42,42,42,38,TRUE,0.56,4
"1295",432,2,1,37,84,8,8,8,12,TRUE,0.56,4
"1296",432,3,1,28,16,51,51,51,51,TRUE,0.56,4
"1297",433,1,1,39,8,69,69,69,60,FALSE,0.56,4
"1298",433,2,1,23,48,4,4,4,6,FALSE,0.56,4
"1299",433,3,1,39,45,28,28,28,35,FALSE,0.56,4
"1300",434,1,1,42,6,3,3,3,6,TRUE,0.56,4
"1301",434,2,1,17,28,84,84,84,78,TRUE,0.56,4
"1302",434,3,1,42,68,14,14,14,17,TRUE,0.56,4
"1303",435,1,1,35,9,30,30,30,25,FALSE,0.67,6.75
"1304",435,2,1,22,62,36,36,36,38,FALSE,0.67,6.75
"1305",435,3,1,45,30,36,36,36,38,FALSE,0.67,6.75
"1306",436,1,1,12,87,48,48,48,48,FALSE,0.56,4
"1307",436,2,1,64,10,5,5,5,5,FALSE,0.56,4
"1308",436,3,1,26,5,48,48,48,48,FALSE,0.56,4
"1309",437,1,1,35,8,38,38,38,33,FALSE,0.67,6
"1310",437,2,1,35,75,13,13,13,18,FALSE,0.67,6
"1311",437,3,1,31,18,51,51,51,50,FALSE,0.67,6
"1312",438,1,1,63,24,40,40,40,33,FALSE,0.67,6.75
"1313",438,2,1,19,55,31,31,31,34,FALSE,0.67,6.75
"1314",438,3,1,19,22,31,31,31,34,FALSE,0.67,6.75
"1315",439,1,1,47,33,51,51,51,51,FALSE,0.67,6
"1316",439,2,1,15,2,18,18,18,22,FALSE,0.67,6
"1317",439,3,1,39,66,33,33,33,29,FALSE,0.67,6
"1318",440,1,1,56,43,22,22,22,23,FALSE,0.67,6
"1319",440,2,1,17,32,50,50,50,50,FALSE,0.67,6
"1320",440,3,1,28,27,29,29,29,28,FALSE,0.67,6
"1321",441,1,1,66,40,51,51,51,53,TRUE,0.44,2
"1322",441,2,1,13,22,11,11,11,18,TRUE,0.44,2
"1323",441,3,1,23,40,40,40,40,30,TRUE,0.44,2
"1324",442,1,1,29,70,13,13,13,23,FALSE,0.78,8.75
"1325",442,2,1,64,16,40,40,40,33,FALSE,0.78,8.75
"1326",442,3,1,9,16,48,48,48,46,FALSE,0.78,8.75
"1327",443,1,1,17,10,7,7,7,9,TRUE,0.44,2
"1328",443,2,1,67,77,17,17,17,18,TRUE,0.44,2
"1329",443,3,1,17,14,77,77,77,74,TRUE,0.44,2
"1330",444,1,1,61,30,63,63,63,43,FALSE,0.56,4
"1331",444,2,1,29,48,12,12,12,20,FALSE,0.56,4
"1332",444,3,1,11,23,27,27,27,39,FALSE,0.56,4
"1333",445,1,1,11,3,39,39,39,44,TRUE,0.67,6.75
"1334",445,2,1,40,76,1,1,1,2,TRUE,0.67,6.75
"1335",445,3,1,50,22,61,61,61,55,TRUE,0.67,6.75
"1336",446,1,1,25,42,23,23,23,33,TRUE,0.67,6.75
"1337",446,2,1,49,5,77,77,77,64,TRUE,0.67,6.75
"1338",446,3,1,27,54,2,2,2,4,TRUE,0.67,6.75
"1339",447,1,1,66,36,50,50,50,39,FALSE,0.56,4
"1340",447,2,1,23,36,33,33,33,40,FALSE,0.56,4
"1341",447,3,1,12,30,18,18,18,23,FALSE,0.56,4
"1342",448,1,1,47,11,50,50,50,46,TRUE,0.67,6.75
"1343",448,2,1,25,60,40,40,40,42,TRUE,0.67,6.75
"1344",448,3,1,30,31,11,11,11,14,TRUE,0.67,6.75
"1345",449,1,1,21,69,46,46,46,46,FALSE,0.67,6
"1346",449,2,1,52,9,50,50,50,50,FALSE,0.67,6
"1347",449,3,1,29,23,5,5,5,5,FALSE,0.67,6
"1348",450,1,1,10,5,13,13,13,21,FALSE,0.67,6.75
"1349",450,2,1,81,66,76,76,76,59,FALSE,0.67,6.75
"1350",450,3,1,10,30,13,13,13,21,FALSE,0.67,6.75
"1351",451,1,1,6,24,38,38,38,38,FALSE,0.89,11.51
"1352",451,2,1,28,1,26,26,26,26,FALSE,0.89,11.51
"1353",451,3,1,67,76,38,38,38,38,FALSE,0.89,11.51
"1354",452,1,1,17,18,49,49,49,50,FALSE,0.78,8.75
"1355",452,2,1,32,77,49,49,49,50,FALSE,0.78,8.75
"1356",452,3,1,53,7,3,3,3,2,FALSE,0.78,8.75
"1357",453,1,1,51,70,5,5,5,9,TRUE,0.44,2
"1358",453,2,1,13,9,26,26,26,29,TRUE,0.44,2
"1359",453,3,1,38,22,70,70,70,64,TRUE,0.44,2
"1360",454,1,1,15,86,31,31,31,30,FALSE,0.67,6.75
"1361",454,2,1,74,13,35,35,35,36,FALSE,0.67,6.75
"1362",454,3,1,12,2,35,35,35,36,FALSE,0.67,6.75
"1363",455,1,1,42,60,68,68,68,59,TRUE,0.56,4
"1364",455,2,1,42,35,30,30,30,39,TRUE,0.56,4
"1365",455,3,1,17,6,3,3,3,3,TRUE,0.56,4
"1366",456,1,1,59,11,61,61,61,65,TRUE,0.56,4.75
"1367",456,2,1,39,33,4,4,4,8,TRUE,0.56,4.75
"1368",456,3,1,3,57,37,37,37,29,TRUE,0.56,4.75
"1369",457,1,1,46,66,49,49,49,47,FALSE,0.78,8.75
"1370",457,2,1,36,12,16,16,16,13,FALSE,0.78,8.75
"1371",457,3,1,20,24,37,37,37,42,FALSE,0.78,8.75
"1372",458,1,1,43,53,5,5,5,7,TRUE,0.56,4
"1373",458,2,1,30,39,20,20,20,25,TRUE,0.56,4
"1374",458,3,1,28,9,77,77,77,69,TRUE,0.56,4
"1375",459,1,1,41,11,12,12,12,14,TRUE,0.67,6.75
"1376",459,2,1,30,17,86,86,86,81,TRUE,0.67,6.75
"1377",459,3,1,30,74,4,4,4,6,TRUE,0.67,6.75
"1378",460,1,1,41,23,11,11,11,11,TRUE,0.56,4
"1379",460,2,1,19,21,22,22,22,23,TRUE,0.56,4
"1380",460,3,1,41,58,69,69,69,67,TRUE,0.56,4
"1381",461,1,1,20,25,46,46,46,44,FALSE,0.78,8.75
"1382",461,2,1,48,62,16,16,16,22,FALSE,0.78,8.75
"1383",461,3,1,34,15,39,39,39,35,FALSE,0.78,8.75
"1384",462,1,1,16,4,48,48,48,47,FALSE,0.67,6
"1385",462,2,1,44,92,50,50,50,50,FALSE,0.67,6
"1386",462,3,1,41,5,3,3,3,4,FALSE,0.67,6
"1387",463,1,1,45,27,30,30,30,33,FALSE,0.67,6.75
"1388",463,2,1,21,31,41,41,41,35,FALSE,0.67,6.75
"1389",463,3,1,36,43,30,30,30,33,FALSE,0.67,6.75
"1390",464,1,1,8,98,33,33,33,34,FALSE,0.89,11.51
"1391",464,2,1,61,2,34,34,34,34,FALSE,0.89,11.51
"1392",464,3,1,33,2,34,34,34,34,FALSE,0.89,11.51
"1393",465,1,1,34,8,15,15,15,19,FALSE,0.78,9.51
"1394",465,2,1,34,56,71,71,71,64,FALSE,0.78,9.51
"1395",465,3,1,34,37,15,15,15,19,FALSE,0.78,9.51
"1396",466,1,1,35,39,11,11,11,16,FALSE,0.56,4.75
"1397",466,2,1,17,31,11,11,11,16,FALSE,0.56,4.75
"1398",466,3,1,50,31,80,80,80,69,FALSE,0.56,4.75
"1399",467,1,1,20,13,50,50,50,50,FALSE,0.67,6
"1400",467,2,1,61,50,32,32,32,35,FALSE,0.67,6
"1401",467,3,1,20,38,19,19,19,16,FALSE,0.67,6
"1402",468,1,1,50,32,40,40,40,45,TRUE,0.56,4
"1403",468,2,1,23,47,45,45,45,39,TRUE,0.56,4
"1404",468,3,1,28,22,16,16,16,18,TRUE,0.56,4
"1405",469,1,1,27,44,9,9,9,12,FALSE,0.44,2
"1406",469,2,1,37,17,9,9,9,12,FALSE,0.44,2
"1407",469,3,1,37,40,84,84,84,77,FALSE,0.44,2
"1408",470,1,1,21,36,51,51,51,50,FALSE,0.67,6
"1409",470,2,1,52,52,33,33,33,32,FALSE,0.67,6
"1410",470,3,1,28,13,18,18,18,19,FALSE,0.67,6
"1411",471,1,1,38,40,40,40,40,38,FALSE,0.67,6
"1412",471,2,1,45,41,11,11,11,13,FALSE,0.67,6
"1413",471,3,1,19,21,50,50,50,50,FALSE,0.67,6
"1414",472,1,1,46,23,14,14,14,20,FALSE,0.78,9.51
"1415",472,2,1,28,61,74,74,74,61,FALSE,0.78,9.51
"1416",472,3,1,28,17,14,14,14,20,FALSE,0.78,9.51
"1417",473,1,1,47,62,5,5,5,11,TRUE,0.44,2
"1418",473,2,1,26,10,67,67,67,73,TRUE,0.44,2
"1419",473,3,1,29,29,29,29,29,17,TRUE,0.44,2
"1420",474,1,1,46,14,26,26,26,25,TRUE,0.56,4
"1421",474,2,1,39,36,7,7,7,12,TRUE,0.56,4
"1422",474,3,1,17,52,68,68,68,65,TRUE,0.56,4
"1423",475,1,1,5,7,35,35,35,35,FALSE,0.78,8.75
"1424",475,2,1,91,22,28,28,28,29,FALSE,0.78,8.75
"1425",475,3,1,5,72,39,39,39,38,FALSE,0.78,8.75
"1426",476,1,1,36,25,24,24,24,35,FALSE,0.56,4
"1427",476,2,1,29,22,54,54,54,32,FALSE,0.56,4
"1428",476,3,1,36,54,24,24,24,35,FALSE,0.56,4
"1429",477,1,1,28,65,28,28,28,13,TRUE,0.44,2
"1430",477,2,1,50,28,33,33,33,41,TRUE,0.44,2
"1431",477,3,1,23,9,41,41,41,48,TRUE,0.44,2
"1432",478,1,1,11,6,22,22,22,22,FALSE,0.67,6
"1433",478,2,1,11,38,48,48,48,46,FALSE,0.67,6
"1434",478,3,1,80,58,32,32,32,34,FALSE,0.67,6
"1435",479,1,1,48,84,1,1,1,3,TRUE,0.67,6.75
"1436",479,2,1,5,15,92,92,92,82,TRUE,0.67,6.75
"1437",479,3,1,48,3,8,8,8,17,TRUE,0.67,6.75
"1438",480,1,1,63,26,13,13,13,13,FALSE,0.56,4
"1439",480,2,1,25,50,51,51,51,44,FALSE,0.56,4
"1440",480,3,1,14,25,38,38,38,44,FALSE,0.56,4
"1441",481,1,1,13,6,6,6,6,7,TRUE,0.33,0
"1442",481,2,1,36,41,41,41,41,42,TRUE,0.33,0
"1443",481,3,1,53,55,55,55,55,52,TRUE,0.33,0
"1444",482,1,1,44,51,50,50,50,50,FALSE,0.67,6
"1445",482,2,1,15,14,19,19,19,19,FALSE,0.67,6
"1446",482,3,1,42,37,32,32,32,32,FALSE,0.67,6
"1447",483,1,1,78,39,27,27,27,14,TRUE,0.44,2
"1448",483,2,1,12,36,56,56,56,59,TRUE,0.44,2
"1449",483,3,1,12,27,18,18,18,29,TRUE,0.44,2
"1450",484,1,1,50,33,64,64,64,63,TRUE,0.44,2
"1451",484,2,1,35,59,5,5,5,12,TRUE,0.44,2
"1452",484,3,1,16,9,33,33,33,27,TRUE,0.44,2
"1453",485,1,1,18,53,34,34,34,34,FALSE,0.89,11.51
"1454",485,2,1,52,46,33,33,33,33,FALSE,0.89,11.51
"1455",485,3,1,32,3,34,34,34,34,FALSE,0.89,11.51
"1456",486,1,1,80,48,22,22,22,30,TRUE,0.44,2
"1457",486,2,1,11,10,48,48,48,35,TRUE,0.44,2
"1458",486,3,1,11,44,32,32,32,37,TRUE,0.44,2
"1459",487,1,1,31,67,81,81,81,70,TRUE,0.67,6.75
"1460",487,2,1,20,16,6,6,6,10,TRUE,0.67,6.75
"1461",487,3,1,50,18,14,14,14,22,TRUE,0.67,6.75
"1462",488,1,1,67,22,62,62,62,61,TRUE,0.44,2
"1463",488,2,1,17,45,22,22,22,20,TRUE,0.44,2
"1464",488,3,1,17,34,17,17,17,20,TRUE,0.44,2
"1465",489,1,1,28,6,15,15,15,34,TRUE,0.56,4
"1466",489,2,1,45,71,3,3,3,7,TRUE,0.56,4
"1467",489,3,1,28,25,83,83,83,61,TRUE,0.56,4
"1468",490,1,1,35,56,8,8,8,13,TRUE,0.44,2
"1469",490,2,1,20,16,56,56,56,53,TRUE,0.44,2
"1470",490,3,1,46,29,37,37,37,36,TRUE,0.44,2
"1471",491,1,1,57,14,18,18,18,29,FALSE,0.78,9.51
"1472",491,2,1,13,39,18,18,18,29,FALSE,0.78,9.51
"1473",491,3,1,32,49,66,66,66,43,FALSE,0.78,9.51
"1474",492,1,1,30,31,16,16,16,16,FALSE,0.67,6
"1475",492,2,1,30,61,50,50,50,50,FALSE,0.67,6
"1476",492,3,1,42,9,35,35,35,35,FALSE,0.67,6
"1477",493,1,1,50,50,59,59,59,46,TRUE,0.56,4.75
"1478",493,2,1,40,28,33,33,33,38,TRUE,0.56,4.75
"1479",493,3,1,11,24,10,10,10,18,TRUE,0.56,4.75
"1480",494,1,1,50,67,50,50,50,50,FALSE,0.67,6
"1481",494,2,1,29,17,9,9,9,9,FALSE,0.67,6
"1482",494,3,1,22,17,42,42,42,42,FALSE,0.67,6
"1483",495,1,1,41,42,21,21,21,21,TRUE,0.56,4
"1484",495,2,1,22,36,33,33,33,36,TRUE,0.56,4
"1485",495,3,1,39,24,47,47,47,45,TRUE,0.56,4
"1486",496,1,1,9,3,34,34,34,35,FALSE,0.67,6.75
"1487",496,2,1,45,6,34,34,34,35,FALSE,0.67,6.75
"1488",496,3,1,48,93,34,34,34,32,FALSE,0.67,6.75
"1489",497,1,1,43,42,69,69,69,70,FALSE,0.56,4
"1490",497,2,1,16,5,30,30,30,25,FALSE,0.56,4
"1491",497,3,1,43,55,3,3,3,6,FALSE,0.56,4
"1492",498,1,1,57,11,15,15,15,17,TRUE,0.67,6.75
"1493",498,2,1,16,44,38,38,38,40,TRUE,0.67,6.75
"1494",498,3,1,28,47,49,49,49,45,TRUE,0.67,6.75
"1495",499,1,1,16,10,6,6,6,11,FALSE,0.78,9.51
"1496",499,2,1,28,7,6,6,6,11,FALSE,0.78,9.51
"1497",499,3,1,57,85,90,90,90,80,FALSE,0.78,9.51
"1498",500,1,1,41,12,36,36,36,34,TRUE,0.44,2
"1499",500,2,1,3,17,48,48,48,48,TRUE,0.44,2
"1500",500,3,1,57,72,17,17,17,19,TRUE,0.44,2
"1501",501,1,1,47,9,62,62,62,52,TRUE,0.56,4.75
"1502",501,2,1,25,45,24,24,24,28,TRUE,0.56,4.75
"1503",501,3,1,30,47,15,15,15,22,TRUE,0.56,4.75
"1504",502,1,1,10,2,64,64,64,39,TRUE,0.56,4.75
"1505",502,2,1,41,47,18,18,18,31,TRUE,0.56,4.75
"1506",502,3,1,50,52,20,20,20,32,TRUE,0.56,4.75
"1507",503,1,1,13,8,58,58,58,45,TRUE,0.56,4.75
"1508",503,2,1,38,54,25,25,25,31,TRUE,0.56,4.75
"1509",503,3,1,50,40,18,18,18,26,TRUE,0.56,4.75
"1510",504,1,1,57,46,31,31,31,26,TRUE,0.44,2
"1511",504,2,1,15,24,23,23,23,33,TRUE,0.44,2
"1512",504,3,1,29,31,47,47,47,43,TRUE,0.44,2
"1513",505,1,1,17,47,8,8,8,10,TRUE,0.44,2
"1514",505,2,1,7,39,47,47,47,46,TRUE,0.44,2
"1515",505,3,1,77,16,47,47,47,46,TRUE,0.44,2
"1516",506,1,1,64,54,27,27,27,33,FALSE,0.44,2
"1517",506,2,1,14,14,27,27,27,33,FALSE,0.44,2
"1518",506,3,1,23,34,47,47,47,36,FALSE,0.44,2
"1519",507,1,1,45,25,39,39,39,36,FALSE,0.78,9.51
"1520",507,2,1,28,9,31,31,31,33,FALSE,0.78,9.51
"1521",507,3,1,28,68,31,31,31,33,FALSE,0.78,9.51
"1522",508,1,1,40,45,25,25,25,26,FALSE,0.78,8.75
"1523",508,2,1,40,37,43,43,43,42,FALSE,0.78,8.75
"1524",508,3,1,22,20,34,34,34,33,FALSE,0.78,8.75
"1525",509,1,1,63,33,22,22,22,21,TRUE,0.33,0
"1526",509,2,1,31,22,47,47,47,47,TRUE,0.33,0
"1527",509,3,1,7,47,33,33,33,34,TRUE,0.33,0
"1528",510,1,1,22,31,12,12,12,27,FALSE,0.78,9.51
"1529",510,2,1,38,6,12,12,12,27,FALSE,0.78,9.51
"1530",510,3,1,42,65,77,77,77,47,FALSE,0.78,9.51
"1531",511,1,1,43,31,19,19,19,10,TRUE,0.33,0
"1532",511,2,1,15,19,31,31,31,34,TRUE,0.33,0
"1533",511,3,1,44,52,52,52,52,57,TRUE,0.33,0
"1534",512,1,1,16,58,2,2,2,5,TRUE,0.44,2
"1535",512,2,1,70,4,42,42,42,46,TRUE,0.44,2
"1536",512,3,1,16,40,58,58,58,50,TRUE,0.44,2
"1537",513,1,1,35,31,7,7,7,10,TRUE,0.67,6.75
"1538",513,2,1,27,51,32,32,32,37,TRUE,0.67,6.75
"1539",513,3,1,40,20,62,62,62,54,TRUE,0.67,6.75
"1540",514,1,1,35,66,17,17,17,34,FALSE,0.56,4
"1541",514,2,1,50,34,66,66,66,32,FALSE,0.56,4
"1542",514,3,1,16,1,18,18,18,35,FALSE,0.56,4
"1543",515,1,1,22,23,34,34,34,39,TRUE,0.67,6.75
"1544",515,2,1,28,44,12,12,12,8,TRUE,0.67,6.75
"1545",515,3,1,51,35,56,56,56,55,TRUE,0.67,6.75
"1546",516,1,1,28,6,2,2,2,4,TRUE,0.67,6.75
"1547",516,2,1,45,84,55,55,55,52,TRUE,0.67,6.75
"1548",516,3,1,28,12,44,44,44,45,TRUE,0.67,6.75
"1549",517,1,1,23,13,15,15,15,20,FALSE,0.56,4
"1550",517,2,1,55,30,42,42,42,33,FALSE,0.56,4
"1551",517,3,1,23,58,44,44,44,49,FALSE,0.56,4
"1552",518,1,1,60,20,17,17,17,21,TRUE,0.67,6.75
"1553",518,2,1,6,61,77,77,77,70,TRUE,0.67,6.75
"1554",518,3,1,36,20,7,7,7,11,TRUE,0.67,6.75
"1555",519,1,1,31,73,14,14,14,29,FALSE,0.67,6
"1556",519,2,1,31,10,41,41,41,32,FALSE,0.67,6
"1557",519,3,1,39,19,46,46,46,41,FALSE,0.67,6
"1558",520,1,1,45,21,11,11,11,16,TRUE,0.44,2
"1559",520,2,1,31,26,65,65,65,65,TRUE,0.44,2
"1560",520,3,1,26,54,26,26,26,20,TRUE,0.44,2
"1561",521,1,1,13,30,16,16,16,18,FALSE,0.78,8.75
"1562",521,2,1,44,68,50,50,50,49,FALSE,0.78,8.75
"1563",521,3,1,44,4,35,35,35,34,FALSE,0.78,8.75
"1564",522,1,1,65,17,29,29,29,32,FALSE,0.56,4
"1565",522,2,1,29,58,30,30,30,23,FALSE,0.56,4
"1566",522,3,1,7,27,42,42,42,46,FALSE,0.56,4
"1567",523,1,1,41,17,48,48,48,43,FALSE,0.78,8.75
"1568",523,2,1,30,10,6,6,6,16,FALSE,0.78,8.75
"1569",523,3,1,31,75,48,48,48,43,FALSE,0.78,8.75
"1570",524,1,1,14,46,13,13,13,12,TRUE,0.44,2
"1571",524,2,1,41,43,67,67,67,58,TRUE,0.44,2
"1572",524,3,1,46,13,22,22,22,32,TRUE,0.44,2
"1573",525,1,1,49,15,24,24,24,29,FALSE,0.67,6
"1574",525,2,1,49,54,35,35,35,31,FALSE,0.67,6
"1575",525,3,1,3,32,43,43,43,41,FALSE,0.67,6
"1576",526,1,1,18,15,42,42,42,41,FALSE,0.89,11.51
"1577",526,2,1,18,49,18,18,18,20,FALSE,0.89,11.51
"1578",526,3,1,66,37,42,42,42,41,FALSE,0.89,11.51
"1579",527,1,1,17,1,4,4,4,8,TRUE,0.44,2
"1580",527,2,1,42,5,3,3,3,7,TRUE,0.44,2
"1581",527,3,1,42,95,95,95,95,86,TRUE,0.44,2
"1582",528,1,1,59,47,56,56,56,53,TRUE,0.56,4.75
"1583",528,2,1,34,27,10,10,10,16,TRUE,0.56,4.75
"1584",528,3,1,8,28,36,36,36,33,TRUE,0.56,4.75
"1585",529,1,1,15,86,43,43,43,40,TRUE,0.56,4
"1586",529,2,1,43,9,46,46,46,46,TRUE,0.56,4
"1587",529,3,1,43,6,12,12,12,15,TRUE,0.56,4
"1588",530,1,1,10,20,60,60,60,52,TRUE,0.44,2
"1589",530,2,1,41,43,22,22,22,31,TRUE,0.44,2
"1590",530,3,1,50,39,20,20,20,19,TRUE,0.44,2
"1591",531,1,1,52,24,34,34,34,36,TRUE,0.67,6.75
"1592",531,2,1,38,51,8,8,8,15,TRUE,0.67,6.75
"1593",531,3,1,11,26,59,59,59,50,TRUE,0.67,6.75
"1594",532,1,1,50,29,46,46,46,44,FALSE,0.78,8.75
"1595",532,2,1,31,14,46,46,46,44,FALSE,0.78,8.75
"1596",532,3,1,20,58,10,10,10,13,FALSE,0.78,8.75
"1597",533,1,1,12,4,2,2,2,4,TRUE,0.56,4
"1598",533,2,1,46,4,49,49,49,49,TRUE,0.56,4
"1599",533,3,1,44,94,50,50,50,49,TRUE,0.56,4
"1600",534,1,1,41,48,52,52,52,58,TRUE,0.56,4.75
"1601",534,2,1,32,14,44,44,44,28,TRUE,0.56,4.75
"1602",534,3,1,29,40,5,5,5,16,TRUE,0.56,4.75
"1603",535,1,1,47,8,11,11,11,17,FALSE,0.67,6
"1604",535,2,1,50,21,40,40,40,34,FALSE,0.67,6
"1605",535,3,1,4,73,51,51,51,50,FALSE,0.67,6
"1606",536,1,1,94,53,19,19,19,27,FALSE,0.67,6.75
"1607",536,2,1,4,18,19,19,19,27,FALSE,0.67,6.75
"1608",536,3,1,4,30,63,63,63,48,FALSE,0.67,6.75
"1609",537,1,1,70,17,28,28,28,37,FALSE,0.67,6.75
"1610",537,2,1,16,41,46,46,46,27,FALSE,0.67,6.75
"1611",537,3,1,16,44,28,28,28,37,FALSE,0.67,6.75
"1612",538,1,1,27,58,22,22,22,32,TRUE,0.56,4
"1613",538,2,1,15,23,68,68,68,53,TRUE,0.56,4
"1614",538,3,1,60,20,12,12,12,16,TRUE,0.56,4
"1615",539,1,1,31,3,10,10,10,15,FALSE,0.78,8.75
"1616",539,2,1,24,81,50,50,50,49,FALSE,0.78,8.75
"1617",539,3,1,46,17,42,42,42,37,FALSE,0.78,8.75
"1618",540,1,1,22,10,46,46,46,48,TRUE,0.56,4
"1619",540,2,1,37,54,37,37,37,30,TRUE,0.56,4
"1620",540,3,1,43,37,19,19,19,24,TRUE,0.56,4
"1621",541,1,1,24,78,10,10,10,10,TRUE,0.33,0
"1622",541,2,1,39,10,13,13,13,20,TRUE,0.33,0
"1623",541,3,1,39,13,78,78,78,71,TRUE,0.33,0
"1624",542,1,1,13,17,34,34,34,39,TRUE,0.67,6.75
"1625",542,2,1,50,34,50,50,50,53,TRUE,0.67,6.75
"1626",542,3,1,38,51,17,17,17,9,TRUE,0.67,6.75
"1627",543,1,1,14,53,50,50,50,50,FALSE,0.67,6
"1628",543,2,1,36,39,24,24,24,24,FALSE,0.67,6
"1629",543,3,1,52,9,27,27,27,27,FALSE,0.67,6
"1630",544,1,1,24,24,49,49,49,38,FALSE,0.67,6.75
"1631",544,2,1,66,76,26,26,26,32,FALSE,0.67,6.75
"1632",544,3,1,11,2,26,26,26,32,FALSE,0.67,6.75
"1633",545,1,1,50,30,45,45,45,42,FALSE,0.78,8.75
"1634",545,2,1,45,37,12,12,12,17,FALSE,0.78,8.75
"1635",545,3,1,6,35,45,45,45,42,FALSE,0.78,8.75
"1636",546,1,1,45,29,46,46,46,44,FALSE,0.78,8.75
"1637",546,2,1,45,33,30,30,30,32,FALSE,0.78,8.75
"1638",546,3,1,11,40,26,26,26,26,FALSE,0.78,8.75
"1639",547,1,1,40,20,19,19,19,19,TRUE,0.67,6.75
"1640",547,2,1,22,26,32,32,32,33,TRUE,0.67,6.75
"1641",547,3,1,40,55,51,51,51,49,TRUE,0.67,6.75
"1642",548,1,1,61,12,18,18,18,28,FALSE,0.67,6.75
"1643",548,2,1,21,62,66,66,66,45,FALSE,0.67,6.75
"1644",548,3,1,19,28,18,18,18,28,FALSE,0.67,6.75
"1645",549,1,1,16,5,21,21,21,19,FALSE,0.67,6
"1646",549,2,1,69,37,32,32,32,35,FALSE,0.67,6
"1647",549,3,1,17,60,48,48,48,48,FALSE,0.67,6
"1648",550,1,1,29,8,91,91,91,77,TRUE,0.56,4.75
"1649",550,2,1,43,90,9,9,9,19,TRUE,0.56,4.75
"1650",550,3,1,29,3,1,1,1,6,TRUE,0.56,4.75
"1651",551,1,1,28,57,38,38,38,33,FALSE,0.67,6.75
"1652",551,2,1,64,20,32,32,32,34,FALSE,0.67,6.75
"1653",551,3,1,9,25,32,32,32,34,FALSE,0.67,6.75
"1654",552,1,1,32,12,89,89,89,76,TRUE,0.67,6.75
"1655",552,2,1,29,9,9,9,9,17,TRUE,0.67,6.75
"1656",552,3,1,40,81,3,3,3,8,TRUE,0.67,6.75
"1657",553,1,1,14,47,39,39,39,44,TRUE,0.56,4
"1658",553,2,1,25,23,39,39,39,30,TRUE,0.56,4
"1659",553,3,1,62,32,24,24,24,28,TRUE,0.56,4
"1660",554,1,1,38,39,20,20,20,22,TRUE,0.56,4
"1661",554,2,1,31,33,34,34,34,38,TRUE,0.56,4
"1662",554,3,1,32,29,47,47,47,41,TRUE,0.56,4
"1663",555,1,1,69,58,11,11,11,13,FALSE,0.67,6
"1664",555,2,1,8,21,50,50,50,50,FALSE,0.67,6
"1665",555,3,1,25,23,40,40,40,38,FALSE,0.67,6
"1666",556,1,1,37,61,74,74,74,50,FALSE,0.78,9.51
